62014CJ0397,Judgment of the Court (Second Chamber) of 14 April 2016,Second Chamber,Polkomtel sp,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-397/14,ECLI identifier: ECLI:EU:C:2016:256,20/08/2014,14/04/2016,Poland,Jarašiūnas,Bot,TELE
62014CJ0395,Judgment of the Court (Third Chamber) of 14 January 2016,Third Chamber,Vodafone GmbH v Bundesrepublik Deutschland,Request for a preliminary ruling from the Bundesverwaltungsgericht,Reference for a preliminary ruling — Common regulatory framework for electronic communications networks and services — Directive 2002/21/EC — Article 7(3) — Procedure for consolidating the internal market for electronic communications — Directive 2002/19/EC — Articles 8 and 13 — Operator designated as having significant market power on a market — Obligations imposed by national regulatory authorities — Price control and cost accounting obligations — Authorisation of mobile call termination fees,Case C-395/14,ECLI identifier: ECLI:EU:C:2016:9,19/08/2014,14/01/2016,Germany,Jarašiūnas,Wahl,TELE
62013CJ0454,Judgment of the Court (Third Chamber) of 17 December 2015,Third Chamber,Proximus SA v Commune d'Etterbeek,Request for a preliminary ruling from the Tribunal de première instance de Bruxelles,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/20/EC — Articles 12 and 13 — Administrative charges — Fee for rights to install facilities — Scope — Municipal legislation — Charge on mobile telephony antennae,Case C-454/13,ECLI identifier: ECLI:EU:C:2015:819,13/08/2013,17/12/2015,Belgium,Jarašiūnas,Wahl,TELE
62013CJ0517,Judgment of the Court (Third Chamber) of 17 December 2015,Third Chamber,Proximus SA v Province de Namur,Request for a preliminary ruling from the Tribunal de première instance de Namur,Reference for a preliminary ruling — Electronic communications networks and services — Directive 97/13/EC — Articles 4 and 11 — Directive 2002/20/EC — Article 6 — Conditions which may be attached to the general authorisation and to the rights of use for radio frequencies and numbers; and specific obligations — Article 13 — Fee for the rights to install facilities — Scope — Provincial legislation — Charge on mobile telephony network transmission and reception pylons and/or units,Case C-517/13,ECLI identifier: ECLI:EU:C:2015:820,27/09/2013,17/12/2015,Belgium,Jarašiūnas,Wahl,TELE
62014CJ0326,Judgment of the Court (Fourth Chamber) of 26 November 2015,Fourth Chamber,Verein für Konsumenteninformation v A1 Telekom Austria AG,Request for a preliminary ruling from the Oberster Gerichtshof,Reference for a preliminary ruling — Directive 2002/22/EC — Electronic communications networks and services — Users’ rights — Right of subscribers to terminate their contract without penalty — Changes to charges under terms of the contract — Increase in charges in line with increase in the consumer price index,Case C-326/14,ECLI identifier: ECLI:EU:C:2015:782,07/07/2014,26/11/2015,Austria,Safjan,Cruz Villalón,TELE
62014CJ0508,Judgment of the Court (Fifth Chamber) of 6 October 2015,Fifth Chamber,Český telekomunikační úřad v T-Mobile Czech Republic a,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-508/14,ECLI identifier: ECLI:EU:C:2015:657,13/11/2014,06/10/2015,Czech Republic,Rosas,Mengozzi,TELE
62013CJ0346,Judgment of the Court (Third Chamber) of 6 October 2015,Third Chamber,Ville de Mons v Base Company; anciennement KPN,Request for a preliminary ruling from the Cour d'appel de Mons,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/20/EC — Article 13 — Fee for rights to install facilities — Scope — Municipal regulations making owners of mobile telephone transmission pylons and masts subject to payment of a tax,Case C-346/13,ECLI identifier: ECLI:EU:C:2015:649,25/06/2013,06/10/2015,Belgium,Jarašiūnas,Wahl,TELE
62014CJ0416,Judgment of the Court (Eighth Chamber) of 17 September 2015,Eighth Chamber,Fratelli De Pra SpA and SAIV SpA v Agenzia Entrate - Direzione Provinciale Ufficio Controlli Belluno and Agenzia Entrate - Direzione Provinciale Ufficio Controlli Vicenza,Request for a preliminary ruling from the Commissione Tributaria Regionale di Mestre-Venezia,Reference for a preliminary ruling — Telecommunications networks and services — Directives 2002/19/EC; 2002/20/EC; 2002/21/EC; 2002/22/EC — Free circulation of terminal equipment for terrestrial mobile telecommunications — Directive 1999/5/EC — Tax on the use of equipment — General authorisation or licence for use — Subscription contract equivalent to a general authorisation or licence — Differential treatment of users depending on whether or not they have a subscription contract,Case C-416/14,ECLI identifier: ECLI:EU:C:2015:617,03/09/2014,17/09/2015,Italy,Fernlund,Kokott,TELE
62014CJ0085,Judgment of the Court (Third Chamber) of 17 September 2015,Third Chamber,KPN BV v Autoriteit Consument en Markt (ACM),Request for a preliminary ruling from the College van Beroep voor het Bedrijfsleven,Reference for a preliminary ruling — Electronic communications networks and services — Universal service and users’ rights — Directive 2002/22/EC — Article 28 — Access to numbers and to services — Non-geographic numbers — Directive 2002/19/EC — Articles 5; 8 and 13 — Powers of the national regulatory authorities — Price control — Call transit services — National legislation requiring providers of telephone call transit services not to charge higher tariffs for calls to non-geographic numbers than for calls to geographic numbers — Undertaking without significant market power — Relevant national authority,Case C-85/14,ECLI identifier: ECLI:EU:C:2015:610,18/02/2014,17/09/2015,Netherlands,Jarašiūnas,Bot,TELE
62014CJ0001,Judgment of the Court (Third Chamber) of 11 June 2015,Third Chamber,Base Company NV and Mobistar NV v Ministerraad,Request for a preliminary ruling from the Grondwettelijk Hof,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/22/EC — Articles 4; 9; 13 and 32 — Universal service obligations and social obligations — Provision of access at a fixed location and provision of telephone services — Affordability of tariffs — Special tariff options — Financing of the universal service obligations — Additional mandatory services — Mobile communication services and/or internet subscription services,Case C-1/14,ECLI identifier: ECLI:EU:C:2015:378,02/01/2014,11/06/2015,Belgium,Jarašiūnas,Cruz Villalón,TELE
62014CJ0003,Judgment of the Court (Third Chamber) of 16 April 2015,Third Chamber,Prezes Urzędu Komunikacji Elektronicznej and Telefonia Dialog sp,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-3/14,ECLI identifier: ECLI:EU:C:2015:232,03/01/2014,16/04/2015,Poland,Jarašiūnas,Bot,TELE
62013CJ0282,Judgment of the Court (Third Chamber) of 22 January 2015,Third Chamber,T-Mobile Austria GmbH v Telekom-Control-Kommission,Request for a preliminary ruling from the Verwaltungsgerichtshof,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/20/EC — Article 5(6) — Rights of use for radio frequencies and numbers — Directive 2002/21/EC — Article 4(1) — Right of appeal against a decision of a national regulatory authority — Meaning of ‘undertaking affected by a decision of a national regulatory authority’ — Article 9b — Transfer of individual rights to use radio frequencies — Reallocation of rights to use radio frequencies following the merger of two undertakings,Case C-282/13,ECLI identifier: ECLI:EU:C:2015:24,24/05/2013,22/01/2015,Austria,Jarašiūnas,Szpunar,TELE
62013CJ0222,Judgment of the Court (Third Chamber); 9 October 2014,Third Chamber,TDC A/S v Erhvervsstyrelsen,Request for a preliminary ruling from the Teleklagenævnet,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/22/EC — Article 32 — Additional mandatory services — Compensation mechanism for the cost associated with providing those services — Meaning of ‘court or tribunal’ for the purposes of Article 267 TFEU — Lack of jurisdiction of the Court,Case C‑222/13,ECLI identifier: ECLI:EU:C:2014:2265,25/04/2013,09/10/2014,Denmark,Jarašiūnas,Bot,TELE
62013CJ0256,Judgment of the Court (Third Chamber); 4 September 2014,Third Chamber,Provincie Antwerpen v Belgacom NV van publiek recht and Mobistar NV,Requests for a preliminary ruling from the hof van beroep te Antwerpen,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/20/EC — Article 6 — Conditions attached to the general authorisation and to the rights of use for radio frequencies and for numbers; and specific obligations — Article 13 — Fees for rights of use and rights to install facilities — Regional legislation making undertakings liable to pay a tax on places of business,Joined Cases C‑256/13 and C‑264/13,ECLI identifier: ECLI:EU:C:2014:2149,10/05/2013,04/09/2014,Belgium,Jarašiūnas,Wahl,TELE
62012CJ0556,Judgment of the Court (Third Chamber); 19 June 2014,Third Chamber,TDC A/S v Teleklagenævnet,Request for a preliminary ruling from the Østre Landsret,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/19/EC — Article 2(a) — Access to and use of specific network elements and associated facilities — Articles 5; 8; 12 and 13 — Competence of the national regulatory authorities — Obligation relating to access to and use of specific network elements and associated facilities — Undertaking with significant market power on a specific market — Drop cable connecting the distribution frame of the access network to the network termination point at the end-user’s premises — Proportionality of the obligation to meet reasonable requests for access to and use of specific network elements and associated facilities — Directive 2002/21/EC — Article 8 — Policy objectives for the carrying out of the tasks of the national regulatory authorities,Case C‑556/12,ECLI identifier: ECLI:EU:C:2014:2009,03/12/2012,19/06/2014,Denmark,Jarašiūnas,Cruz Villalón,TELE
62012CJ0475,Judgment of the Court (Second Chamber); 30 April 2014,Second Chamber,UPC DTH Sàrl v Nemzeti Média- és Hírközlési Hatóság Elnökhelyettese,Request for a preliminary ruling from the Fővárosi Törvényszék,Telecommunications sector — Electronic communications networks and services — Freedom to provide services — Article 56 TFEU — Directive 2002/21/EC — Cross-border provision of a package of radio and television programmes — Conditional access — Competence of the national regulatory authorities — Registration — Requirement of establishment,Case C‑475/12,ECLI identifier: ECLI:EU:C:2014:285,22/10/2012,30/04/2014,Hungary,da Cruz Vilaça,Kokott,TELE
62012CJ0293,Judgment of the Court (Grand Chamber); 8 April 2014,Grand Chamber,Digital Rights Ireland Ltd v Minister for Communications; Marine and Natural Resources and Others and Kärntner Landesregierung and Others,Requests for a preliminary ruling from the High Court (Ireland) and the Verfassungsgerichtshof,Electronic communications — Directive 2006/24/EC — Publicly available electronic communications services or public communications networks services — Retention of data generated or processed in connection with the provision of such services — Validity — Articles 7; 8 and 11 of the Charter of Fundamental Rights of the European Union,Joined Cases C‑293/12 and C‑594/12,ECLI identifier: ECLI:EU:C:2014:238,11/06/2012,08/04/2014,Ireland; Austria,von Danwitz,Cruz Villalón,TELE
62011CJ0518,Judgment of the Court (Third Chamber) of 7 November 2013,Third Chamber,  UPC Nederland BV v Gemeente Hilversum,  Reference for a preliminary ruling: Gerechtshof te Amsterdam - Netherlands,  Electronic communications networks and services - Directives 97/66/EC; 2002/19/EC; 2002/20/EC; 2002/21/EC and 2002/22/EC - Scope ratione materiae - Provision of a basic package of radio and television programmes via cable - Sale by a municipality of its cable network to a private undertaking - Contractual clause concerning the tariff - Powers of the national regulatory authorities - Principle of sincere cooperation,  Case C-518/11,ECLI identifier: ECLI:EU:C:2013:709,10/10/2011,07/11/2013,Netherlands,Jarašiūnas,Cruz Villalón,TELE
62012CJ0228,Judgment of the Court (Eighth Chamber) of 18 July 2013,Eighth Chamber,  Vodafone Omnitel NV (C-228/12; C-231/12 and C-258/12); Fastweb SpA (C-229/12 and C-232/12); Wind Telecomunicazioni SpA (C-230/12 and C-254/12); Telecom Italia SpA (C-255/12 and C-256/12) and Sky Italia srl (C-257/12) v Autorità per le Garanzie nelle Comunicazioni; Presidenza del Consiglio dei Ministri (C-228/12 to C-232/12; C-255/12 and C-256/12); Commissione di Garanzia dell’Attuazione della Legge sullo Sciopero nei Servizi Pubblici Essenziali (C-229/12; C-232/12 and C-257/12) and Ministero dell’Economia e delle Finanze (C-230/12),  References for a preliminary ruling: Tribunale amministrativo regionale per il Lazio - Italy,  Electronic communications networks and services - Directive 2002/20/EC - Article 12 - Administrative charges imposed on undertakings in the sector concerned - National legislation making operators of electronic communications subject to the payment of a charge intended to cover the operating costs of the national regulatory authorities,  Joined cases C-228/12 to C-232/12 and C-254/12 to C-258/12,ECLI identifier: ECLI:EU:C:2013:495,14/05/2012,18/07/2013,Italy,Jarašiūnas,Jääskinen,TELE
62012CJ0071,Judgment of the Court (Third Chamber) of 27 June 2013,Third Chamber,  Vodafone Malta ltd,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-71/12,ECLI identifier: ECLI:EU:C:2013:431,10/02/2012,27/06/2013,Malta,Jarašiūnas,Jääskinen,TELE
62011CJ0375,Judgment of the Court (Fourth Chamber) of 21 March 2013,Fourth Chamber,  Belgacom SA and Others v Belgian State,  Reference for a preliminary ruling: Cour constitutionnelle - Belgium,  Telecommunication services - Directive 2002/20/EC - Articles 3 and 12 to 14 - Rights to use radio frequencies - Fees for rights to use radio frequencies - One-off fees for grant and renewal of rights to use radio frequencies - Method of calculation - Alteration of existing rights,  Case C-375/11,ECLI identifier: ECLI:EU:C:2013:185,15/07/2011,21/03/2013,Belgium,Jarašiūnas,Jääskinen,TELE
62012CJ0119,Judgment of the Court (Third Chamber) of 22 November 2012,Third Chamber,  Josef Probst v mr,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-119/12,ECLI identifier: ECLI:EU:C:2012:748,06/03/2012,22/11/2012,Germany,Lenaerts,Cruz Villalón,TELE
62011CJ0422,Judgment of the Court (Eighth Chamber); 6 September 2012,Eighth Chamber,Prezes Urzędu Komunikacji Elektronicznej and Republic of Poland v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,Joined Cases C‑422/11 P and C‑423/11 P,ECLI identifier: ECLI:EU:C:2012:553,05/08/2011,06/09/2012,Poland,Schiemann,Trstenjak,TELE
62011CJ0055,Judgment of the Court (Fourth Chamber); 12 July 2012,Fourth Chamber,Vodafone España SA v Ayuntamiento de Santa Amalia (C‑55/11) Ayuntamiento de Tudela (C‑57/11) and France Telecom España SA v Ayuntamiento de Torremayor (C‑58/11),Reference for a preliminary ruling from the Tribunal Supremo,Directive 2002/20/EC — Electronic communications networks and services — Authorisation — Article 13 — Fees for rights of use and rights to install facilities,Joined Cases C‑55/11; C‑57/11 and C‑58/11,ECLI identifier: ECLI:EU:C:2012:446,07/02/2011,12/07/2012,Spain,Jarašiūnas,Sharpston,TELE
62009CJ0125,Judgment of the Court (Fifth Chamber) of 26 April 2012,Fifth Chamber,European Commission v Republic of Cyprus,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C‑125/09,ECLI identifier: ECLI:EU:C:2012:239,02/04/2009,26/04/2012,Cyprus,Berger,Cruz Villalón,TELE
62010CJ0461,Judgment of the Court (Third Chamber); 19 April 2012,Third Chamber,Bonnier Audio AB and Others v Perfect Communication Sweden AB,Reference for a preliminary ruling from the Högsta domstolen,Copyright and related rights — Processing of data by internet — Infringement of an exclusive right — Audio books made available via an FTP server via internet by an IP address supplied by an internet service provider — Injunction issued against the internet service provider ordering it to provide the name and address of the user of the IP address,Case C‑461/10,ECLI identifier: ECLI:EU:C:2012:219,20/09/2010,19/04/2012,Sweden,Malenovský,Jääskinen,TELE
62009CJ0543,Judgment of the Court (Third Chamber) of 5 May 2011,Third Chamber,  Deutsche Telekom AG v Bundesrepublik Deutschland,  Reference for a preliminary ruling: Bundesverwaltungsgericht - Germany,  Electronic communications - Directive 2002/22/EC - Article 25(2) - Directive 2002/58/EC - Article 12 - Provision of directory enquiry services and directories - Obligation placed on an undertaking assigning telephone numbers to pass to other undertakings data in its possession relating to the subscribers of third-party undertakings,  Case C-543/09,ECLI identifier: ECLI:EU:C:2011:279,22/12/2009,05/05/2011,Germany,Lenaerts,Trstenjak,TELE
62010CJ0085,Judgment of the Court (Third Chamber) of 10 March 2011,Third Chamber,  Telefónica Móviles España SA v Administración del Estado and Secretaría de Estado de Telecomunicaciones,  Reference for a preliminary ruling: Tribunal Supremo - Spain,  Telecommunication services - Directive 97/13/EC - General authorisations and individual licences - Fees and charges applicable to undertakings holding individual licences - Article 11(2) - Interpretation - National legislation which does not allocate any special use to a fee - Increase in the fee for digital systems; but no change in the fee for first generation analogue systems - Compatibility,  Case C-85/10,ECLI identifier: ECLI:EU:C:2011:141,12/02/2010,10/03/2011,Spain,von Danwitz,Jääskinen,TELE
62010CJ0134,Judgment of the Court (Third Chamber) of 3 March 2011,Third Chamber,European Commission v Kingdom of Belgium,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-134/10,ECLI identifier: ECLI:EU:C:2011:117,15/03/2010,03/03/2011,Belgium,Arestis,Cruz Villalón,TELE
62010CJ0016,Judgment of the Court (Third Chamber) of 17 February 2011,Third Chamber,  The Number Ltd and Conduit Enterprises Ltd v Office of Communications and British Telecommunications plc,  Reference for a preliminary ruling: Court of Appeal (England & Wales) (Civil Division) - United Kingdom,  Approximation of laws - Telecommunications - Networks and services - Directive 2002/22/EC - Designation of undertakings to provide universal service - Specific obligations imposed on the designated undertaking - Directory enquiry services and directories,  Case C-16/10,ECLI identifier: ECLI:EU:C:2011:92,11/01/2010,17/02/2011,United Kingdom,Lenaerts,Mazák,TELE
62008CJ0389,Judgment of the Court (Fourth Chamber) of 6 October 2010,Fourth Chamber,  Base NV and Others v Ministerraad,  Reference for a preliminary ruling: Grondwettelijk Hof - Belgium,  Electronic communications - Directive 2002/21/EC (‘Framework’ Directive) - Articles 2(g); 3 and 4 - National regulatory authority - National legislature acting as national regulatory authority - Directive 2002/22/EC (‘Universal Service’ Directive) - Networks and services - Article 12 - Costing of universal service obligations - Social component of universal service - Article 13 - Financing of universal service obligations - Determination of whether an ‘unfair burden’ exists,  Case C-389/08,ECLI identifier: ECLI:EU:C:2010:584,08/09/2008,06/10/2010,Belgium,Bonichot,Cruz Villalón,TELE
62009CJ0154,Judgment of the Court (Third Chamber) of 7 October 2010,Third Chamber,  European Commission v Portuguese Republic,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-154/09,ECLI identifier: ECLI:EU:C:2010:591,04/05/2009,07/10/2010,Portugal,Arestis,Cruz Villalón,TELE
62008CJ0222,Judgment of the Court (Fourth Chamber) of 6 October 2010,Fourth Chamber,  European Commission v Kingdom of Belgium,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-222/08,ECLI identifier: ECLI:EU:C:2010:583,22/05/2008,06/10/2010,Belgium,Bonichot,Cruz Villalón,TELE
62009CJ0189,Judgment of the Court (Seventh Chamber) of 29 July 2010,Seventh Chamber,  European Commission v Republic of Austria,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-189/09,ECLI identifier: ECLI:EU:C:2010:455,28/05/2009,29/07/2010,Austria,Arestis,Bot,TELE
62009CJ0099,Judgment of the Court (Fourth Chamber) of 1 July 2010,Fourth Chamber,  Polska Telefonia Cyfrowa sp,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-99/09,ECLI identifier: ECLI:EU:C:2010:395,11/03/2009,01/07/2010,Poland,Kūris,Bot,TELE
62008CJ0058,Judgment of the Court (Grand Chamber) of 8 June 2010,Grand Chamber,The Queen; on the application of Vodafone Ltd and Others v Secretary of State for Business; Enterprise and Regulatory Reform,Reference for a preliminary ruling: High Court of Justice (England & Wales); Queen's Bench Division (Administrative Court) - United Kingdom,Regulation (EC) No 717/2007 - Roaming on public mobile telephone networks within the Community - Validity - Legal basis - Article 95 EC - Principles of proportionality and subsidiarity,Case C-58/08,ECLI identifier: ECLI:EU:C:2010:321,13/02/2008,08/06/2010,United Kingdom,von Danwitz,Poiares Maduro,TELE
62008CJ0545,Judgment of the Court (Third Chamber) of 6 May 2010,Third Chamber,  European Commission v Republic of Poland,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-545/08,ECLI identifier: ECLI:EU:C:2010:249,04/12/2008,06/05/2010,Poland,Arestis,Jääskinen,TELE
62008CJ0317,Judgment of the Court (Fourth Chamber) of 18 March 2010,Fourth Chamber,Rosalba Alassini v Telecom Italia SpA (C-317/08); Filomena Califano v Wind SpA (C-318/08); Lucia Anna Giorgia Iacono v Telecom Italia SpA (C-319/08) and Multiservice Srl v Telecom Italia SpA (C-320/08),References for a preliminary ruling: Giudice di pace di Ischia - Italy,Reference for a preliminary ruling - Principle of effective judicial protection - Electronic communications networks and services -Directive 2002/22/EC - Universal Service - Disputes between end-users and providers - Mandatory to attempt an out-of-court settlement,Joined cases C-317/08; C-318/08; C-319/08 and C-320/08,ECLI identifier: ECLI:EU:C:2010:146,15/07/2008,18/03/2010,Italy,Silva de Lapuerta,Kokott,TELE
62008CJ0522,Judgment of the Court (Third Chamber) of 11 March 2010,Third Chamber,  Telekommunikacja Polska SA w Warszawie v Prezes Urzędu Komunikacji Elektronicznej,  Reference for a preliminary ruling: Naczelny Sąd Administracyjny - Poland,  Electronic communications - Telecommunications services - Directive 2002/21/EC - Directive 2002/22/EC - Making the conclusion of a contract for the provision of services contingent on the conclusion of a contract for the supply of other services - Prohibition - Broadband internet,  Case C-522/08,ECLI identifier: ECLI:EU:C:2010:135,28/11/2008,11/03/2010,Poland,Arestis,Jääskinen,TELE
62009CJ0185,Judgment of the Court (Sixth Chamber) of 4 February 2010,Sixth Chamber,  European Commission v Kingdom of Sweden,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-185/09,ECLI identifier: ECLI:EU:C:2010:59,26/05/2009,04/02/2010,Sweden,Lõhmus,Mengozzi,TELE
62007CJ0424,Judgment of the Court (Fourth Chamber) of 3 December 2009,Fourth Chamber,  European Commission v Federal Republic of Germany,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-424/07,ECLI identifier: ECLI:EU:C:2009:749,13/09/2007,03/12/2009,Germany,Arestis,Poiares Maduro,TELE
62008CJ0192,Judgment of the Court (Second Chamber) of 12 November 2009,Second Chamber,  TeliaSonera Finland Oyj,  Reference for a preliminary ruling: Korkein hallinto-oikeus - Finland,  Telecommunications sector - Electronic communications - Directive 2002/19/EC - Article 4(1) - Networks and services - Interconnexion agreements between telecommunications undertakings - Obligation to negotiate in good faith - Definition of ‘operator of public communications networks’ - Articles 5 and 8 - Powers of the national regulatory authorities - Undertaking without significant market power,  Case C-192/08,ECLI identifier: ECLI:EU:C:2009:696,08/05/2008,12/11/2009,Finland,Kūris,Ruiz-Jarabo Colomer,TELE
62008CJ0132,Judgment of the Court (Eighth Chamber) of 30 April 2009,Eighth Chamber,  Lidl Magyarország Kereskedelmi bt v Nemzeti Hírközlési Hatóság Tanácsa,  Reference for a preliminary ruling: Fővárosi Bíróság - Hungary,  Free movement of goods - Radio equipment and telecommunications terminal equipment - Mutual recognition of conformity - Non-recognition of the declaration of conformity issued by the manufacturer established in another Member State,  Case C-132/08,ECLI identifier: ECLI:EU:C:2009:281,02/04/2008,30/04/2009,Hungary,von Danwitz,Sharpston,TELE
