62017CJ0031,Judgment of the Court (First Chamber) of 7 March 2018,First Chamber,Cristal Union; the legal successor to Sucrerie de Toury SA v Ministre de l'Économie et des Finances,Request for a preliminary ruling from the Conseil d'État,Reference for a preliminary ruling — Directive 2003/96/EC — Taxation of energy products and electricity — Article 14(1)(a) — Energy products used for the generation of electricity — Obligation to exempt — Article 15(1)(c) — Energy products used for combined heat and power generation — Option to exempt or reduce the level of taxation — Natural gas intended for use in the cogeneration of heat and electricity,Case C-31/17,ECLI identifier: ECLI:EU:C:2018:168,23/01/2017,07/03/2018,France,Regan,Tanchev,FISC
62017CJ0159,Judgment of the Court (Tenth Chamber) of 7 March 2018,Tenth Chamber,Întreprinderea Individuală Dobre M,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-159/17,ECLI identifier: ECLI:EU:C:2018:161,29/03/2017,07/03/2018,Romania,Levits,Saugmandsgaard Øe,FISC
62016CJ0387,Judgment of the Court (Fourth Chamber) of 28 February 2018,Fourth Chamber,Valstybinė mokesčių inspekcija prie Lietuvos Respublikos finansų ministerijos v Nidera BV,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-387/16,ECLI identifier: ECLI:EU:C:2018:121,12/07/2016,28/02/2018,Lithuania,Vajda,Szpunar,FISC
62016CJ0672,Judgment of the Court (Seventh Chamber) of 28 February 2018,Seventh Chamber,Imofloresmira - Investimentos Imobiliários SA v Autoridade Tributária e Aduaneira,Request for a preliminary ruling from the Tribunal Arbitral Tributário (Centro de Arbitragem Administrativa - CAAD),Reference for a preliminary ruling — Value added tax — TVA Directive — Exemption of the leasing and letting of immovable property — Right of option available to taxpayers — Implementation by the Member States — Deduction of input tax — Use for the purposes of the taxable person’s taxed transactions — Adjustment of the initial deduction — Not permissible,Case C-672/16,ECLI identifier: ECLI:EU:C:2018:134,29/12/2016,28/02/2018,Portugal,Rosas,Mengozzi,FISC
62016CJ0307,Judgment of the Court (Fifth Chamber) of 28 February 2018,Fifth Chamber,Stanisław Pieńkowski v Dyrektor Izby Skarbowej w Lublinie,Request for a preliminary ruling from the Naczelny Sąd Administracyjny,Reference for a preliminary ruling — Directive 2006/112/EC — Value added tax (VAT) — Article 131 — Article 146(1)(b) — Article 147 — Exemptions on exportation — Article 273 — Legislation of a Member State making the benefit of the exemption subject to the attainment of a minimum level of turnover or the conclusion of an agreement with a person authorised to make VAT refunds to travellers,Case C-307/16,ECLI identifier: ECLI:EU:C:2018:124,30/05/2016,28/02/2018,Poland,Borg Barthet,Bot,FISC
62016CJ0396,Judgment of the Court (First Chamber) of 22 February 2018,First Chamber,T-2; družba za ustvarjanje; razvoj in trženje elektronskih komunikacij in opreme; d,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-396/16,ECLI identifier: ECLI:EU:C:2018:109,15/07/2016,22/02/2018,Slovenia,Bonichot,Saugmandsgaard Øe,FISC
62017CJ0182,Judgment of the Court (Seventh Chamber) of 22 February 2018,Seventh Chamber,Nagyszénás Településszolgáltatási Nonprofit Kft,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-182/17,ECLI identifier: ECLI:EU:C:2018:91,11/04/2017,22/02/2018,Hungary,Prechal,Wathelet,FISC
62016CJ0628,Judgment of the Court (Ninth Chamber) of 21 February 2018,Ninth Chamber,Kreuzmayr GmbH v Finanzamt Linz,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-628/16,ECLI identifier: ECLI:EU:C:2018:84,05/12/2016,21/02/2018,Austria,Jürimäe,Wathelet,FISC
62016CJ0590,Judgment of the Court (Sixth Chamber) of 8 February 2018,Sixth Chamber,European Commission v Hellenic Republic,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-590/16,ECLI identifier: ECLI:EU:C:2018:77,21/11/2016,08/02/2018,Greece,Bonichot,Bobek,FISC
62016CJ0380,Judgment of the Court (Sixth Chamber) of 8 February 2018,Sixth Chamber,European Commission v Federal Republic of Germany,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-380/16,ECLI identifier: ECLI:EU:C:2018:76,08/07/2016,08/02/2018,Germany,Fernlund,Saugmandsgaard Øe,FISC
62016CJ0463,Judgment of the Court (Ninth Chamber) of 18 January 2018,Ninth Chamber,Stadion Amsterdam CV v Staatssecretaris van Financiën,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-463/16,ECLI identifier: ECLI:EU:C:2018:22,17/08/2016,18/01/2018,Netherlands,Vajda,Mengozzi,FISC
62015CJ0326,Judgment of the Court (Fourth Chamber) of 21 September 2017,Fourth Chamber,„DNB Bankaˮ AS v Valsts ieņēmumu dienests,Request for a preliminary ruling from the Administratīvā apgabaltiesa,Reference for a preliminary ruling — Taxation — Value added tax — Directive 2006/112/CE — Article 132(1)(f) — Exemptions for certain activities in the public interest — Exemption for the supply of services by independent groups of persons for their members — Applicability to financial services,Case C-326/15,ECLI identifier: ECLI:EU:C:2017:719,01/07/2015,21/09/2017,Latvia,Vajda,Kokott,FISC
62016CJ0504,Judgment of the Court (Sixth Chamber) of 20 December 2017,Sixth Chamber,Deister Holding AG and Juhler Holding A/S v Bundeszentralamt für Steuern,References for a preliminary ruling from the Finanzgericht Köln,References for a preliminary ruling — Direct taxation — Freedom of establishment — Directive 90/435/EEC — Article 1(2) — Article 5 – Parent company — Holding company — Withholding tax on profits distributed to a non-resident parent holding company — Exemption — Fraud; tax evasion and abuse — Presumption,Joined Cases C-504/16 and C-613/16,ECLI identifier: ECLI:EU:C:2017:1009,23/09/2016,20/12/2017,Germany,Fernlund,Campos Sánchez-Bordona,FISC
62016CJ0462,Judgment of the Court (Fifth Chamber) of 20 December 2017,Fifth Chamber,Finanzamt Bingen-Alzey v Boehringer Ingelheim Pharma GmbH & Co,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-462/16,ECLI identifier: ECLI:EU:C:2017:1006,17/08/2016,20/12/2017,Germany,Borg Barthet,Tanchev,FISC
62016CJ0305,Judgment of the Court (Third Chamber) of 14 December 2017,Third Chamber,Avon Cosmetics Ltd v The Commissioners for Her Majesty's Revenue and Customs,Request for a preliminary ruling from the First-tier Tribunal (Tax Chamber),Reference for a preliminary ruling — Value added tax (VAT) — Sixth Directive 77/388/EEC — Article 11A(1)(a) — Taxable amount — Article 17 — Right to deduct — Article 27 — Special derogating measures — Decision 89/534/EEC — Marketing structure based on the supply of goods through non-taxable persons — Taxation on the open market value of the goods as determined at the final stage of the marketing chain — Inclusion of the costs incurred by those persons,Case C-305/16,ECLI identifier: ECLI:EU:C:2017:970,30/05/2016,14/12/2017,United Kingdom,Vilaras,Bobek,FISC
62016CJ0292,Judgment of the Court (First Chamber) of 23 November 2017,First Chamber,Proceedings brought by A Oy,Request for a preliminary ruling from the Helsingin hallinto-oikeus,Reference for a preliminary ruling — Freedom of establishment — Direct taxation — Corporation tax — Directive 90/434/EEC — Article 10(2) — Transfer of assets — Non-resident permanent establishment transferred; in the course of a transfer of assets; to a receiving company also non-resident — Right of the Member State of the transferring company to tax that establishment’s profits or capital gains resulting from the transfer of assets — National legislation providing for immediate taxation of the profits or capital gains in the year of transfer — Collection of the tax due as revenue of the tax year in which the transfer of assets took place,Case C-292/16,ECLI identifier: ECLI:EU:C:2017:888,25/05/2016,23/11/2017,Finland,Fernlund,Kokott,FISC
62016CJ0246,Judgment of the Court (First Chamber) of 23 November 2017,First Chamber,Enzo Di Maura v Agenzia delle Entrate – Direzione Provinciale di Siracusa,Request for a preliminary ruling from the Commissione tributaria provinciale di Siracusa,Reference for a preliminary ruling — Value added tax (VAT) — Taxable amount — Sixth Directive 77/388/EEC — Second subparagraph of Article 11C(1) — Restriction of the right to reduce the taxable amount in the event of non-payment by the other party to the contract — Scope for implementation by the Member States — Proportionality of the period of pre-financing by the trader,Case C-246/16,ECLI identifier: ECLI:EU:C:2017:887,28/04/2016,23/11/2017,Italy,Bonichot,Kokott,FISC
62016CJ0427,Judgment of the Court (First Chamber) of 23 November 2017,First Chamber,„CHEZ Elektro Bulgaria“ AD v Yordan Kotsev and „FrontEx International“ EAD v Emil Yanakiev,Requests for a preliminary ruling from the Sofiyski rayonen sad,Reference for a preliminary ruling — Competition — Freedom to provide services — Setting of minimum fee amounts by a lawyers’ professional organisation — Court prohibited from ordering reimbursement of fees in an amount less than those minimum amounts — National legislation considering value added tax (VAT) to form part of the price of a service provided in the performance of professional activities,Joined Cases C-427/16 and C-428/16,ECLI identifier: ECLI:EU:C:2017:890,01/08/2016,23/11/2017,Bulgaria,Rodin,Wahl,FISC
62016CJ0251,Judgment of the Court (Fourth Chamber) of 22 November 2017,Fourth Chamber,Edward Cussens and Others v T,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-251/16,ECLI identifier: ECLI:EU:C:2017:881,02/05/2016,22/11/2017,Ireland,von Danwitz,Bobek,FISC
62016CJ0308,Judgment of the Court (Second Chamber) of 16 November 2017,Second Chamber,Kozuba Premium Selection sp,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-308/16,ECLI identifier: ECLI:EU:C:2017:869,30/05/2016,16/11/2017,Poland,Toader,Campos Sánchez-Bordona,FISC
62016CJ0507,Judgment of the Court (Sixth Chamber) of 15 November 2017,Sixth Chamber,Entertainment Bulgaria System EOOD v Direktor na Direktsia „Obzhalvane i danachno-osiguritelna praktika“ - Sofia,Request for a preliminary ruling from the Administrativen sad Sofia-grad,Reference for a preliminary ruling — Taxation — Directive 2006/112/EC — Article 168(a); Article 169(a); Article 214(1)(d) and (e); and Articles 289 and 290 — Deductibility of input value added tax (VAT) due or paid — Output transactions carried out in other Member States — Tax exemption scheme in the Member State in which the right to deduct is exercised,Case C-507/16,ECLI identifier: ECLI:EU:C:2017:864,26/09/2016,15/11/2017,Bulgaria,Bonichot,Mengozzi,FISC
62016CJ0374,Judgment of the Court (Fifth Chamber) of 15 November 2017,Fifth Chamber,Rochus Geissel v Finanzamt Neuss and Finanzamt Bergisch Gladbach v Igor Butin,References for a preliminary ruling from the Bundesfinanzhof,References for a preliminary ruling — Taxation — Value added tax (VAT) — Directive 2006/112/EC — Article 168(a); Article 178(a) and Article 226(5) — Deduction of input tax — Compulsory content of invoices — Legitimate expectation on the part of the taxable person regarding the existence of the conditions giving rise to the right to deduct,Joined Cases C-374/16 and C-375/16,ECLI identifier: ECLI:EU:C:2017:867,07/07/2016,15/11/2017,Germany,Levits,Wahl,FISC
62016CJ0499,Judgment of the Court (Sixth Chamber) of 9 November 2017,Sixth Chamber,AZ v Minister Finansów,Request for a preliminary ruling from the Naczelny Sąd Administracyjny,Reference for a preliminary ruling — Taxation — Value added tax (VAT) — Directive 2006/112/EC — Article 98 — Discretion of the Member States to apply a reduced rate to certain supplies of goods and services — Annexe III; point 1 — Foodstuffs — Pastry goods and cakes — Best-before date or use-by date — Principle of fiscal neutrality,Case C-499/16,ECLI identifier: ECLI:EU:C:2017:846,16/09/2016,09/11/2017,Poland,Fernlund,Bot,FISC
62016CJ0552,Judgment of the Court (Sixth Chamber) of 9 November 2017,Sixth Chamber,„Wind Inovation 1“ EOOD v Direktor na Direktsia „Obzhalvane i danachno-osiguritelna praktika“ - Sofia,Request for a preliminary ruling from the Administrativen sad Sofia-grad,Reference for a preliminary ruling — Taxation — Common system of value added tax — Directive 2006/112/EC — Dissolution of a company resulting in its removal from the value added tax (VAT) register — Obligation to calculate VAT on available assets and to pay the VAT calculated to the State — Maintenance or amendment of the law existing on the date of accession to the European Union — Second paragraph of Article 176 — Effect on the right to deduct — Article 168,Case C-552/16,ECLI identifier: ECLI:EU:C:2017:849,02/11/2016,09/11/2017,Bulgaria,Fernlund,Wathelet,FISC
62016CJ0090,Judgment of the Court (Fourth Chamber) of 26 October 2017,Fourth Chamber,The English Bridge Union Limited v Commissioners for Her Majesty's Revenue & Customs,Request for a preliminary ruling from the Upper Tribunal (Tax and Chancery Chamber),Reference for a preliminary ruling — Taxation — Value added tax (VAT) — Directive 2006/112/EC — Exemption for supplies of services closely linked to sport — Definition of ‘sport’ — Activity characterised by a physical element — Duplicate bridge,Case C-90/16,ECLI identifier: ECLI:EU:C:2017:814,15/02/2016,26/10/2017,United Kingdom,von Danwitz,Szpunar,FISC
62016CJ0039,Judgment of the Court (Fifth Chamber) of 26 October 2017,Fifth Chamber,Argenta Spaarbank NV v Belgische Staat,Request for a preliminary ruling from the Rechtbank van eerste aanleg te Antwerpen,Reference for a preliminary ruling — Corporation tax — Directive 90/435/EEC — Articles 1(2) and 4(2) — Parent companies and subsidiaries of different Member States — Common system of taxation — Deductibility from the taxable profits of the parent company — Domestic provisions seeking to abolish the double taxation of profits distributed by subsidiaries — No account taken of the existence of a link between the interest on loans and the financing of the holding that gave rise to the payment of dividends,Case C-39/16,ECLI identifier: ECLI:EU:C:2017:813,25/01/2016,26/10/2017,Belgium,Tizzano,Kokott,FISC
62016CJ0101,Judgment of the Court (Second Chamber) of 19 October 2017,Second Chamber,SC Paper Consult SRL v Direcţia Regională a Finanţelor Publice Cluj-Napoca and Administraţia Judeţeană a Finanţelor Publice Bistriţa Năsăud,Request for a preliminary ruling from the Curtea de Apel Cluj,Reference for a preliminary ruling — Taxation — Value added tax (VAT) — Directive 2006/112/EC — Right to deduct — Conditions governing the exercise of that right — Article 273 — National measures — Fight against tax evasion and tax avoidance — Invoice issued by a taxpayer declared ‘inactive’ by the tax authorities — Risk of tax evasion — Refusal of the right to deduct — Proportionality — Refusal to take into account evidence of the absence of tax evasion or tax losses — Limitation of the temporal effects of the judgment to be delivered — No limitation,Case C-101/16,ECLI identifier: ECLI:EU:C:2017:775,19/02/2016,19/10/2017,Romania,Rosas,Mengozzi,FISC
62016CJ0303,Judgment of the Court (Fifth Chamber) of 19 October 2017,Fifth Chamber,Solar Electric Martinique v Ministre des Finances et des Comptes publics,Request for a preliminary ruling from the Conseil d'État (France),Reference for a preliminary ruling — Sixth VAT Directive — Directive 2006/112/EC — Works of construction — French overseas departments — Provisions rendered applicable by national law — Transactions consisting in sale and installation on buildings — Classification as a single transaction — Lack of jurisdiction,Case C-303/16,ECLI identifier: ECLI:EU:C:2017:773,30/05/2016,19/10/2017,France,Levits,Mengozzi,FISC
62016CJ0573,Judgment of the Court (Seventh Chamber) of 19 October 2017,Seventh Chamber,Air Berlin plc v Commissioners for Her Majesty's Revenue & Customs,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-573/16,ECLI identifier: ECLI:EU:C:2017:772,14/11/2016,19/10/2017,United Kingdom,Rosas,,FISC
62016CJ0404,Judgment of the Court (Sixth Chamber) of 12 October 2017,Sixth Chamber,Lombard Ingatlan Lízing Zrt,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-404/16,ECLI identifier: ECLI:EU:C:2017:759,19/07/2016,12/10/2017,Hungary,Bonichot,Szpunar,FISC
62015CJ0661,Judgment of the Court (Fifth Chamber) of 12 October 2017,Fifth Chamber,X BV v Staatssecretaris van Financiën,Request for a preliminary ruling from the Hoge Raad der Nederlanden,Reference for a preliminary ruling — Customs union — Community Customs Code — Article 29 — Import of vehicles — Determination of the customs value — Article 78 — Revision of the declaration — Article 236(2) — Repayment of import duties — Period of three years — Regulation (EEC) No 2454/93 — Article 145(2) and (3) — Risk of defects — Period of 12 months — Validity,Case C-661/15,ECLI identifier: ECLI:EU:C:2017:753,04/12/2015,12/10/2017,NLD,Borg Barthet,Saugmandsgaard Øe,FISC
62016CJ0262,Judgment of the Court (Third Chamber) of 12 October 2017,Third Chamber,Shields & Sons Partnership v The Commissioners for Her Majesty's Revenue and Customs,Request for a preliminary ruling from Upper Tribunal (Tax and Chancery Chamber),Reference for a preliminary ruling — Taxation — Value added tax — Directive 2006/112/EC — Article 296(2) — Article 299 — Common flat-rate scheme for farmers — Exclusion from the common scheme — Conditions — Concept of ‘category of farmers’,Case C-262/16,ECLI identifier: ECLI:EU:C:2017:756,12/05/2016,12/10/2017,United Kingdom,Vilaras,Szpunar,FISC
62016CJ0273,Judgment of the Court (First Chamber) of 4 October 2017,First Chamber,Agenzia delle Entrate v Federal Express Europe Inc,Request for a preliminary ruling from the Corte suprema di cassazione,Reference for a preliminary ruling — Value added tax (VAT) — Sixth Directive 77/388/EEC — Directive 2006/112/EC — Exemption from VAT — Article 86(1)(b) and Article 144 — Relief from import duties for goods of negligible value or of a non-commercial character — Exemption of the supply of services relating to the importation of goods — National legislation levying VAT on the transport costs of documents and goods of negligible value despite their being ancillary to non-taxable goods,Case C-273/16,ECLI identifier: ECLI:EU:C:2017:733,13/05/2016,04/10/2017,Italy,Silva de Lapuerta,Tanchev,FISC
62016CJ0164,Judgment of the Court (First Chamber) of 4 October 2017,First Chamber,Commissioners for Her Majesty's Revenue & Customs v Mercedes-Benz Financial Services UK Ltd,Request for a preliminary ruling from the Court of Appeal (England & Wales) (Civil Division),Reference for a preliminary ruling — Value added tax (VAT) — Directive 2006/112/EC — Article 14(2)(b) — Supply of goods — Motor vehicles — Finance lease with an option to purchase,Case C-164/16,ECLI identifier: ECLI:EU:C:2017:734,21/03/2016,04/10/2017,United Kingdom,Bonichot,Szpunar,FISC
62016CJ0441,Judgment of the Court (Tenth Chamber) of 21 September 2017,Tenth Chamber,SMS group GmbH v Direcţia Generală Regională a Finanţelor Publice Bucureşti,Request for a preliminary ruling from the Înalta Curte de Casaţie şi Justiţie,Reference for a preliminary ruling — Value added tax (VAT) — Eighth Directive 79/1072/EEC — Directive 2006/112/EC — Taxable person residing in another Member State — Refund of VAT charged on imported goods — Conditions — Objective elements confirming the intention of the taxable person to use the imported goods in the course of his economic activities — Serious risk of non-completion of the transaction that justified the importation,Case C-441/16,ECLI identifier: ECLI:EU:C:2017:712,08/08/2016,21/09/2017,Romania,Berger,Campos Sánchez-Bordona,FISC
62015CJ0616,Judgment of the Court (Fourth Chamber) of 21 September 2017,Fourth Chamber,European Commission v Federal Republic of Germany,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-616/15,ECLI identifier: ECLI:EU:C:2017:721,20/11/2015,21/09/2017,Germany,Vajda,Wathelet,FISC
62015CJ0605,Judgment of the Court (Fourth Chamber) of 21 September 2017,Fourth Chamber,Minister Finansów v Aviva Towarzystwo Ubezpieczeń na Życie S,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-605/15,ECLI identifier: ECLI:EU:C:2017:718,17/11/2015,21/09/2017,Poland,Vajda,Kokott,FISC
62016CJ0215,Judgment of the Court (First Chamber) of 20 September 2017,First Chamber,Elecdey Carcelen SA and Others v Comunidad Autónoma de Castilla-La Mancha,Requests for a preliminary ruling from the Tribunal Superior de Justicia de Castilla-La Mancha,References for a preliminary ruling — Environment — Electricity generated by wind power — Directive 2009/28/EC — Promotion of the use of energy from renewable sources — Subparagraph (k) of the second subparagraph of Article 2 — Aid scheme — Subparagraph (e) of the second subparagraph of Article 13(1) — Administrative charges — Directive 2008/118/EC — General arrangements for excise duty — Article 1(2) — Other indirect taxes for specific purposes — Directive 2003/96/EC — Taxation of energy products and electricity — Article 4 — Minimum rate of taxation on energy — Levy imposed on turbines designed to produce electricity,Joined Cases C-215/16; C-216/16; C-220/16 and C-221/16,ECLI identifier: ECLI:EU:C:2017:705,18/04/2016,20/09/2017,Spain,Regan,Kokott,FISC
62016CJ0132,Judgment of the Court (First Chamber) of 14 September 2017,First Chamber,Direktor na Direktsia „Obzhalvane i danachno-osiguritelna praktika“ - Sofia v „Iberdrola Inmobiliaria Real Estate Investments“ EOOD,Request for a preliminary ruling from the Varhoven administrativen sad,Reference for a preliminary ruling — Taxation — Common system of value added tax — Directive 2006/112/EC — Article 26(1)(b) and Articles 168 and 176 — Deduction of input tax — Services relating to construction or improvement of a property belonging to a third party — Use of services by the third party and by the taxable person — Service supplied free of charge to the third party — Entry of costs incurred for services carried out in the accounts as part of the taxable person’s general costs — Determination of the existence of a direct and immediate link with the economic activity of the taxable person,Case C-132/16,ECLI identifier: ECLI:EU:C:2017:683,01/03/2016,14/09/2017,Bulgaria,Fernlund,Kokott,FISC
62015CJ0648,Judgment of the Court (Grand Chamber) of 12 September 2017,Grand Chamber,Republic of Austria v Federal Republic of Germany,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-648/15,ECLI identifier: ECLI:EU:C:2017:664,03/12/2015,12/09/2017,Germany; Austria,Bonichot,Mengozzi,FISC
62015CJ0465,Judgment of the Court (Ninth Chamber) of 7 September 2017,Ninth Chamber,Hüttenwerke Krupp Mannesmann GmbH v Hauptzollamt Duisburg,Request for a preliminary ruling from the Finanzgericht Düsseldorf,Reference for a preliminary ruling — Taxation — Taxation of energy products and electricity — Directive 2003/96/CE — Scope — Article 2(4)(b) — Electricity used principally for the purposes of chemical reduction — Concept,Case C-465/15,ECLI identifier: ECLI:EU:C:2017:640,03/09/2015,07/09/2017,Germany,Vajda,Bobek,FISC
62016CJ0006,Judgment of the Court (Sixth Chamber) of 7 September 2017,Sixth Chamber,Eqiom SAS; formerly Holcim France SAS and Enka SA v Ministre des Finances et des Comptes publics,Request for a preliminary ruling from the Conseil d'État (France),Reference for a preliminary ruling — Direct taxation — Freedom of establishment — Free movement of capital — Withholding tax — Directive 90/435/EEC — Article 1(2) — Article 5(1) — Exemption — Dividends distributed by a resident subsidiary to a non-resident parent company controlled directly or indirectly by one or more residents of third States — Presumption — Fraud; tax evasion and abuse,Case C-6/16,ECLI identifier: ECLI:EU:C:2017:641,06/01/2016,07/09/2017,France,Fernlund,Kokott,FISC
62016CJ0386,Judgment of the Court (Ninth Chamber) of 26 July 2017,Ninth Chamber,‘Toridas’ UAB v Valstybinė mokesčių inspekcija prie Lietuvos Respublikos finansų ministerijos,Request for a preliminary ruling from the Lietuvos vyriausiasis administracinis teismas,Reference for a preliminary ruling — Common system of value added tax (VAT) — Directive 2006/112/EC — Article 138(1) — Classification of a transaction as an intra-Community supply — Exemption of intra-Community supplies of goods — Intention of the person acquiring the goods to resell them to a taxable person in another Member State before they are taken out of the first Member State — Possible effect of some of the goods being processed before they are dispatched),Case C-386/16,ECLI identifier: ECLI:EU:C:2017:599,12/07/2016,26/07/2017,Lithuania,Jürimäe,Bot,FISC
