62015CJ0620,Judgment of the Court (First Chamber) of 27 April 2017,First Chamber,A-Rosa Flussschiff GmbH v Union de recouvrement des cotisations de sécurité sociale et d’allocations familiales d’Alsace (Urssaf); venant aux droits de l’Urssaf du Bas-Rhin and Sozialversicherungsanstalt des Kantons Graubünden,Request for a preliminary ruling from the Cour de cassation (France),Reference for a preliminary ruling — Migrant workers — Social security — Legislation applicable — Regulation (EEC) No 1408/71 — Article 14(2)(a) — Regulation (EEC) No 574/72 — Article 12a(1a) — Agreement between the European Community and the Swiss Confederation — Travelling personnel — Workers posted to another Member State — Swiss branch — E 101 certificate — Probative value,Case C-620/15,ECLI identifier: ECLI:EU:C:2017:309,23/11/2015,27/04/2017,France,Silva de Lapuerta,Saugmandsgaard Øe,SESO
62015CJ0430,Judgment of the Court (First Chamber) of 1 February 2017,First Chamber,Secretary of State for Work and Pensions v Tolley (deceased; acting in the proceedings by her personal representative),Request for a preliminary ruling from the Supreme Court of the United Kingdom,Reference for a preliminary ruling — Social security — Regulation (EEC) No 1408/71 — Care component of disability living allowance — Person insured against the risk of old age who has definitively ceased all occupational activity — Concepts of ‘sickness benefit and ‘invalidity benefit’ — Exportability,Case C-430/15,ECLI identifier: ECLI:EU:C:2017:74,05/08/2015,01/02/2017,United Kingdom,Arabadjiev,Saugmandsgaard Øe,SESO
62014CJ0465,Judgment of the Court (First Chamber) of 27 October 2016,First Chamber,Raad van bestuur van de Sociale verzekeringsbank v F,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-465/14,ECLI identifier: ECLI:EU:C:2016:820,09/10/2014,27/10/2016,Netherlands,Berger,Sharpston,SESO
62015CJ0269,Judgment of the Court (Tenth Chamber) of 26 October 2016,Tenth Chamber,Rijksdienst voor Pensioenen v Willem Hoogstad,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-269/15,ECLI identifier: ECLI:EU:C:2016:802,08/06/2015,26/10/2016,Belgium,Biltgen,Sharpston,SESO
62015CJ0466,Judgment of the Court (Fourth Chamber) of 6 October 2016,Fourth Chamber,Jean-Michel Adrien and Others v Premier ministre and Others,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-466/15,ECLI identifier: ECLI:EU:C:2016:749,03/09/2015,06/10/2016,France,von Danwitz,Wathelet,SESO
62015CJ0187,Judgment of the Court (First Chamber) of 13 July 2016,First Chamber,Joachim Pöpperl v Land Nordrhein-Westfalen,Request for a preliminary ruling from the Verwaltungsgericht Düsseldorf,Reference for a preliminary ruling — Article 45 TFEU — Freedom of movement for workers — Civil servant of a Member State who has left the public service in order to be employed in another Member State — National legislation providing in that case for loss of the retirement pension rights acquired in the civil service and for retrospective insurance under the general old-age insurance scheme,Case C-187/15,ECLI identifier: ECLI:EU:C:2016:550,24/04/2015,13/07/2016,Germany,Rodin,Bobek,SESO
62014CJ0308,Judgment of the Court (First Chamber) of 14 June 2016,First Chamber,European Commission v United Kingdom of Great Britain and Northern Ireland,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-308/14,ECLI identifier: ECLI:EU:C:2016:436,27/06/2014,14/06/2016,United Kingdom,Berger,Cruz Villalón,SESO
62015CJ0284,Judgment of the Court (Sixth Chamber) of 7 April 2016,Sixth Chamber,Office national de l'emploi (ONEm) v M and M v Office national de l’emploi (ONEm) and Caisse auxiliaire de paiement des allocations de chômage (CAPAC),Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-284/15,ECLI identifier: ECLI:EU:C:2016:220,10/06/2015,07/04/2016,Belgium,Rodin,Wahl,SESO
62014CJ0012,Judgment of the Court (Fourth Chamber) of 3 March 2016,Fourth Chamber,European Commission v Republic of Malta,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-12/14,ECLI identifier: ECLI:EU:C:2016:135,10/01/2014,03/03/2016,Malta,Prechal,Bot,SESO
62014CJ0299,Judgment of the Court (First Chamber) of 25 February 2016,First Chamber,Vestische Arbeit Jobcenter Kreis Recklinghausen v Jovanna García-Nieto and Others,Request for a preliminary ruling from the Landessozialgericht Nordrhein-Westfalen,Reference for a preliminary ruling — Freedom of movement of persons — Citizenship of the Union — Equal treatment — Directive 2004/38/EC — Article 24(2) — Social Assistance — Regulation (EC) No 883/2004 — Articles 4 and 70 — Special non-contributory cash benefits — Exclusion of nationals of a Member State during the first three months of residence in the host Member State,Case C-299/14,ECLI identifier: ECLI:EU:C:2016:114,17/06/2014,25/02/2016,Germany,Berger,Wathelet,SESO
62014CJ0378,Judgment of the Court (First Chamber) of 22 October 2015,First Chamber,Bundesagentur für Arbeit - Familienkasse Sachsen v Tomislaw Trapkowski,Request for a preliminary ruling from the Bundesfinanzhof,Reference for a preliminary ruling — Social security — Regulation (EC) No 883/2004 — Article 67 — Regulation (EC) No 987/2009 — Article 60(1) — Payment of family benefits where parents are divorced — Definition of the ‘person concerned’ — Law of a Member State providing for the payment of family benefits to the parent who has taken the child into his household — Residence of that parent in another Member State — Failure of that parent to claim family benefits — Possibility of entitlement of the other parent to claim those family benefits,Case C-378/14,ECLI identifier: ECLI:EU:C:2015:720,07/08/2014,22/10/2015,Germany,Rodin,Mengozzi,SESO
62014CJ0067,Judgment of the Court (Grand Chamber) of 15 September 2015,Grand Chamber,Jobcenter Berlin Neukölln v Nazifa Alimanovic and Others,Request for a preliminary ruling from the Bundessozialgericht,Reference for a preliminary ruling — Freedom of movement for persons — Citizenship of the Union — Equal treatment — Directive 2004/38/EC — Article 24(2) — Social assistance — Regulation (EC) No 883/2004 — Articles 4 and 70 — Special non-contributory cash benefits — Member State nationals who are job-seekers and resident in a different Member State — Excluded — Retention of the status of ‘worker’,Case C-67/14,ECLI identifier: ECLI:EU:C:2015:597,10/02/2014,15/09/2015,Germany,Berger,Wathelet,SESO
62014CJ0072,Judgment of the Court (Second Chamber) of 9 September 2015,Second Chamber,X v Inspecteur van Rijksbelastingdienst and T,Check EUR-LEX webpage,Check EUR-LEX webpage,Joined Cases C-72/14 and C-197/14,ECLI identifier: ECLI:EU:C:2015:564,10/02/2014,09/09/2015,Netherlands,Silva de Lapuerta,Wahl,SESO
62013CJ0543,Judgment of the Court (Third Chamber) of 4 June 2015,Third Chamber,Raad van bestuur van de Sociale verzekeringsbank v E,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-543/13,ECLI identifier: ECLI:EU:C:2015:359,17/10/2013,04/06/2015,Netherlands,Ó Caoimh,Mengozzi,SESO
62013CJ0382,Judgment of the Court (Fourth Chamber) of 23 April 2015,Fourth Chamber,C,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-382/13,ECLI identifier: ECLI:EU:C:2015:261,04/07/2013,23/04/2015,Netherlands,Jürimäe,Szpunar,SESO
62013CJ0266,Judgment of the Court (Fifth Chamber) of 19 March 2015,Fifth Chamber,L,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-266/13,ECLI identifier: ECLI:EU:C:2015:188,15/05/2013,19/03/2015,Netherlands,Šváby,Cruz Villalón,SESO
62013CJ0623,Judgment of the Court (First Chamber) of 26 February 2015,First Chamber,Ministre de l'Économie et des Finances v Gérard de Ruyter,Request for a preliminary ruling from the Conseil d'État,Reference for a preliminary ruling — Social security — Regulation (EEC) No 1408/71 — Article 4 — Substantive scope — Levies on income from assets — General social contribution — Social debt repayment contribution — Social levy — Additional contribution to the social levy — Participation in the financing of compulsory social security schemes — Direct and sufficiently relevant link with some branches of social security,Case C-623/13,ECLI identifier: ECLI:EU:C:2015:123,28/11/2013,26/02/2015,France,Biltgen,Sharpston,SESO
62013CJ0114,Judgment of the Court (First Chamber) of 12 February 2015,First Chamber,Theodora Hendrika Bouman v Rijksdienst voor Pensioenen,Request for a preliminary ruling from the Arbeidshof te Antwerpen,Reference for a preliminary ruling — Social security — Regulation (EEC) No 1408/71 — Old age and survivors’ insurance — Article 46a(3)(c) — Award of benefits — National rules against overlapping — Derogation — Concept of ‘voluntary insurance or continued optional insurance’ — National pension under a compulsory insurance scheme — Possibility of requesting an exemption from affiliation for a certain period — Scope of the statement issued by the competent institution of another Member State — Regulation (EEC) No 574/72 — Article 47,Case C-114/13,ECLI identifier: ECLI:EU:C:2015:81,11/03/2013,12/02/2015,Belgium,Berger,Szpunar,SESO
62013CJ0655,Judgment of the Court (Eighth Chamber) of 5 February 2015,Eighth Chamber,H,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C-655/13,ECLI identifier: ECLI:EU:C:2015:62,12/12/2013,05/02/2015,Netherlands,Ó Caoimh,Jääskinen,SESO
62013CJ0401,Judgment of the Court (Fourth Chamber) of 22 January 2015,Fourth Chamber,Vasiliki Balazs v Casa Judeţeană de Pensii Cluj and Casa Judeţeană de Pensii Cluj v Attila Balazs,Requests for a preliminary ruling from the Curtea de Apel Cluj,References for a preliminary ruling — Social security for migrant workers — Regulation (EEC) No 1408/71 — Article 7(2)(c) — Applicability of social security conventions between Member States — Repatriated refugee whose country of origin is a Member State — Completion of periods of employment in the territory of another Member State — Application for grant of an old-age benefit — Refusal,Joined Cases C-401/13 and C-432/13,ECLI identifier: ECLI:EU:C:2015:26,16/07/2013,22/01/2015,Romania,Jürimäe,Wathelet,SESO
62013CJ0179,Judgment of the Court (Fifth Chamber) of 15 January 2015,Fifth Chamber,  Raad van bestuur van de Sociale verzekeringsbank v L,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-179/13,ECLI identifier: ECLI:EU:C:2015:12,12/04/2013,15/01/2015,Netherlands,Šváby,Wahl,SESO
62013CJ0523,Judgment of the Court (First Chamber); 18 December 2014,First Chamber,Walter Larcher v Deutsche Rentenversicherung Bayern Süd,Request for a preliminary ruling from the Bundessozialgericht,Reference for a preliminary ruling — Social security for migrant workers — Article 45 TFEU — Article 3(1) of Regulation (EEC) No 1408/71 — Old-age benefits — Principle of non-discrimination — Worker who; prior to retirement; has participated; in a Member State; in a part-time work scheme for older employees — Consideration for entitlement to an old-age pension in another Member State,Case C‑523/13,ECLI identifier: ECLI:EU:C:2014:2458,03/10/2013,18/12/2014,Germany,Biltgen,Mengozzi,SESO
62013CJ0004,Judgment of the Court (Fifth Chamber); 6 November 2014,Fifth Chamber,Agentur für Arbeit Krefeld — Familienkasse v Susanne Fassbender-Firman,Request for a preliminary ruling from the Bundesfinanzhof,Social security — Regulation (EEC) No 1408/71 — Family benefits — Rules governing cases of overlapping entitlements to family benefits,Case C‑4/13,ECLI identifier: ECLI:EU:C:2014:2344,02/01/2013,06/11/2014,Germany,Rosas,Wathelet,SESO
62013CJ0103,Judgment of the Court (First Chamber); 5 November 2014,First Chamber,Snezhana Somova v Glaven direktor na Stolichno upravlenie ‘Sotsialno osiguryavane’,Request for a preliminary ruling from the Administrativen sad Sofia-grad,Reference for a preliminary ruling — Social security — Regulation (EEC) No 1408/71 — Articles 12; 45; 46 and 94 — National legislation making the grant of a pension subject to a condition that old-age insurance contributions be discontinued — Purchase of missing periods of insurance in return for the payment of contributions — Overlapping of periods of insurance in several Member States — Possibility for the insured person to waive the rule relating to the aggregation of periods of contribution and insurance — Cancellation of the pension granted and recovery of any overpayment — Requirement to pay interest,Case C‑103/13,ECLI identifier: ECLI:EU:C:2014:2334,04/03/2013,05/11/2014,Bulgaria,Berger,Wathelet,SESO
62013CJ0268,Judgment of the Court (Third Chamber); 9 October 2014,Third Chamber,Elena Petru v Casa Judeţeană de Asigurări de Sănătate Sibiu and Casa Naţională de Asigurări de Sănătate,Request for a preliminary ruling from the Tribunalul Sibiu,Reference for a preliminary ruling — Social security — Article 22(2); second subparagraph; of Regulation (EEC) No 1408/71 — Health insurance — Hospital treatment provided in another Member State — Prior authorisation refused — Lack of medication and basic medical supplies and infrastructure,Case C‑268/13,ECLI identifier: ECLI:EU:C:2014:2271,16/05/2013,09/10/2014,Romania,Jarašiūnas,Cruz Villalón,SESO
62013CJ0394,Judgment of the Court (Ninth Chamber); 11 September 2014,Ninth Chamber,Ministerstvo práce a sociálních věcí v B,Request for a preliminary ruling from the Nejvyšší správní soud,Reference for a preliminary ruling — Social security for migrant workers — Regulation (EEC) No 1408/71 and Regulation (EC) No 883/2004 — National legislation applicable — Determination of the competent Member State for the purpose of granting a family benefit — Situation in which a migrant worker and her family live in a Member State in which their centre of interest is located and family benefit has been paid — Application for family benefit in the Member State of origin after entitlement to benefits in the Member State of residence has expired — National legislation of the Member State of origin providing that such benefits are to be granted to any person registered as permanently resident in that State,Case C‑394/13,ECLI identifier: ECLI:EU:C:2014:2199,11/07/2013,11/09/2014,Czech Republic,Prechal,Mengozzi,SESO
62013CJ0255,Judgment of the Court (Fourth Chamber); 5 June 2014,Fourth Chamber,I v Health Service Executive,Request for a preliminary ruling from the High Court (Ireland),Reference for a preliminary ruling — Social security — Regulation (EC) No 883/2004 — Articles 19(1) and 20(1) and (2) — Regulation (EC) No 987/2009 — Article 11 — National of a Member State insured in his State of residence — Sudden serious illness occurring while on holiday in another Member State — Person compelled to remain in that second Member State for 11 years as a result of his illness and the fact that specialist medical care is available close to the place where he lives — Provision of benefits in kind in the second Member State — Definition of ‘residence’ and ‘stay’,Case C‑255/13,ECLI identifier: ECLI:EU:C:2014:1291,13/05/2013,05/06/2014,Ireland,Safjan,Wahl,SESO
62012CJ0347,Judgment of the Court (Fifth Chamber); 8 May 2014,Fifth Chamber,Caisse nationale des prestations familiales v Ulrike Wiering and Markus Wiering,Request for a preliminary ruling from the Cour de cassation (Luxembourg),Reference for a preliminary ruling — Social security — Regulation (EEC) No 1408/71 — Regulation (EEC) No 574/72 — Family benefits — Family allowances — Allowance for bringing up a family — ‘Elterngeld’ — ‘Kindergeld’ — Calculation of the supplementary allowance,Case C‑347/12,ECLI identifier: ECLI:EU:C:2014:300,20/07/2012,08/05/2014,Luxembourg,Rosas,Wathelet,SESO
62013CJ0250,Judgment of the Court (Ninth Chamber); 30 April 2014,Ninth Chamber,Birgit Wagener v Bundesagentur für Arbeit — Familienkasse Villingen-Schwenningen,Request for a preliminary ruling from the Finanzgericht Baden-Württemberg,Reference for a preliminary ruling — Social security — Agreement between the European Community and the Swiss Confederation — Regulation (EEC) No 574/72 — Article 107(1) and (6) — Regulation (EC) No 987/2009 — Article 90 — Migrant workers — Currency conversion — Account taken of family benefits received in Switzerland at the time of the calculation; by a Member State; of dependent child allowance — Differential supplement — Date to be taken into account for the purposes of the conversion into euros of Swiss family benefits,Case C‑250/13,ECLI identifier: ECLI:EU:C:2014:278,07/05/2013,30/04/2014,Germany,Malenovský,Szpunar,SESO
62013CJ0032,Judgment of the Court (Third Chamber) of 27 February 2014,Third Chamber,  Petra Würker v Familienkasse Nürnberg,  Reference for a preliminary ruling: Sozialgericht Nürnberg - Germany,  Social security - Regulation (EEC) No 1408/71 - Family allowances - Articles 77 and 78 - Benefits for dependent children of pensioners and for orphans - Regulation (EC) No 883/2004 - Family benefits - Article 67 - Family members residing in another Member State - Concept of ‘pension’ - Recipient of a pension granted; pursuant to German legislation; for bringing up children following the death of the person from whom that recipient was divorced (‘Erziehungsrente’),  Case C-32/13,ECLI identifier: ECLI:EU:C:2014:107,22/01/2013,27/02/2014,Germany,Ó Caoimh,Mengozzi,SESO
62012CJ0177,Judgment of the Court (Fifth Chamber) of 24 October 2013,Fifth Chamber,  Caisse nationale des prestations familiales v Salim Lachheb and Nadia Lachheb,  Reference for a preliminary ruling: Cour de cassation - Luxembourg,  Request for a preliminary ruling - Social security - Regulation (EEC) No 1408/71 - Family benefit - Child bonus - National regulation providing for a benefit to be granted by way of an automatic tax rebate for children - Non-cumulation of family benefits,  Case C-177/12,ECLI identifier: ECLI:EU:C:2013:689,17/04/2012,24/10/2013,Luxembourg,Rosas,Wathelet,SESO
62012CJ0321,Judgment of the Court (Third Chamber) of 10 October 2013,Third Chamber,  F,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-321/12,ECLI identifier: ECLI:EU:C:2013:648,02/07/2012,10/10/2013,Netherlands,Ó Caoimh,Wahl,SESO
62012CJ0216,Judgment of the Court (Fifth Chamber); 19 September 2013,Fifth Chamber,Caisse nationale des prestations familiales v Fjola Hliddal (C‑216/12) and Pierre-Louis Bornand (C‑217/12),Requests for a preliminary ruling from the Cour de cassation (Luxembourg),Social security — Regulation (EEC) No 1408/71 — Agreement between the European Community and the Swiss Confederation — Swiss nationals residing in Switzerland and working in Luxembourg — Grant of a parental leave allowance — Concept of a ‘family benefit’,Joined Cases C‑216/12 and C‑217/12,ECLI identifier: ECLI:EU:C:2013:568,08/05/2012,19/09/2013,Luxembourg,Rosas,Wathelet,SESO
62010CJ0589,Judgment of the Court (First Chamber); 16 May 2013,First Chamber,Janina Wencel v Zakład Ubezpieczeń Społecznych w Białymstoku,Request for a preliminary ruling from the Sąd Apelacyjny w Białymstoku,Article 45 TFEU — Regulation (EEC) No 1408/71 — Article 10 — Old‑age benefits — Habitual residence in two different Member States — A survivor’s pension received in one of those States and a retirement pension in the other — Withdrawal of one of those benefits — Recovery of benefits to which it is alleged the recipient was not entitled,Case C‑589/10,ECLI identifier: ECLI:EU:C:2013:303,14/12/2010,16/05/2013,Poland,Kasel,Cruz Villalón,SESO
62011CJ0548,Judgment of the Court (Third Chamber) of 18 April 2013,Third Chamber,  Edgard Mulders v Rijksdienst voor Pensioenen,  Reference for a preliminary ruling: Arbeidshof te Antwerpen - Belgium,  Social security - Regulation (EEC) No 1408/71 - Article 1(r) - Definition of ‘periods of insurance’ - Article 46 - Calculation of retirement pension - Periods of insurance to be taken into consideration - Frontier workers - Period of incapacity for work - Aggregation of similar benefits paid by two Member States - No account taken of a period of incapacity for work as a period of insurance - Residence requirement - Nation rules precluding the cumulation of benefits,  Case C-548/11,ECLI identifier: ECLI:EU:C:2013:249,31/10/2011,18/04/2013,Belgium,Ó Caoimh,Cruz Villalón,SESO
62011CJ0443,Judgment of the Court (Third Chamber); 11 April 2013,Third Chamber,F,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C‑443/11,ECLI identifier: ECLI:EU:C:2013:224,29/08/2011,11/04/2013,Netherlands,Fernlund,Mengozzi,SESO
62011CJ0127,Judgment of the Court (Fifth Chamber) of 7 March 2013,Fifth Chamber,  Aldegonda van den Booren v Rijksdienst voor Pensioenen,  Reference for a preliminary ruling: Arbeidshof te Antwerpen - Belgium,  Social security for migrant workers - Article 46a of Regulation (EEC) No 1408/71 - National rules against overlapping - Old-age pension - Increase in the amount paid by a Member State - Survivor’s pension - Reduction in the amount paid by another Member State,  Case C-127/11,ECLI identifier: ECLI:EU:C:2013:140,11/03/2011,07/03/2013,Belgium,Kasel,Cruz Villalón,SESO
62011CJ0282,Judgment of the Court (First Chamber); 21 February 2013,First Chamber,Concepción Salgado González v Instituto Nacional de la Seguridad Social (INSS) and Tesorería General de la Seguridad Social (TGSS),Request for a preliminary ruling from the Tribunal Superior de Justicia de Galicia,Article 48 TFEU — Social security for migrant workers — Regulation (EEC) No 1408/71 and (EC) No 883/2004 — Old-age and survivor’s insurance — Special provisions for the application of national legislation relating to old-age pensions — Calculation of benefits,Case C‑282/11,ECLI identifier: ECLI:EU:C:2013:86,06/06/2011,21/02/2013,Spain,Tizzano,Mazák,SESO
62011CJ0619,Judgment of the Court (Third Chamber) of 21 February 2013,Third Chamber,  Patricia Dumont de Chassart v Office national d’allocations familiales pour travailleurs salariés (ONAFTS),  Reference for a preliminary ruling: Tribunal du travail de Bruxelles - Belgium,  Social security - Regulation (EEC) No 1408/71 - Articles 72; 78(2)(b) and 79(1)(a) - Family benefits for orphans - Aggregation of periods of insurance and employment - Periods completed by the surviving parent in another Member State - Not taken into account,  Case C-619/11,ECLI identifier: ECLI:EU:C:2013:92,30/11/2011,21/02/2013,Belgium,Ó Caoimh,Mengozzi,SESO
62011CJ0115,Judgment of the Court (Second Chamber); 4 October 2012,Second Chamber,Format Urządzenia i Montaże Przemysłowe sp,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C‑115/11,ECLI identifier: ECLI:EU:C:2012:606,02/03/2011,04/10/2012,Poland,Ó Caoimh,Mazák,SESO
62011CJ0137,Judgment of the Court (Fourth Chamber); 27 September 2012,Fourth Chamber,Partena ASBL v Les Tartes de Chaumont-Gistoux SA,Reference for a preliminary ruling from the Cour du travail de Bruxelles,Social security for migrant workers — Regulation (EEC) No 1408/71 — Articles 13 and 14c — Legislation applicable — Self-employed persons — Social security scheme — Insurance — Person employed or unemployed in a Member State — Self-employed activity in another Member State — Company agent — Residence in a Member State other than the State where the company has its registered office — Management of the company from the State of residence — National legislation establishing an irrebuttable presumption of pursuing a professional activity as a self-employed person in the Member State where the company has its registered office — Obligatory insurance with that State’s social security scheme for self-employed persons,Case C‑137/11,ECLI identifier: ECLI:EU:C:2012:593,21/03/2011,27/09/2012,Belgium,Bay Larsen,Mazák,SESO
62010CJ0043,Judgment of the Court (Grand Chamber); 11 September 2012,Grand Chamber,Nomarchiaki Aftodioikisi Aitoloakarnanias and Others v Ipourgos Perivallontos; Chorotaxias kai Dimosion ergon and Others,Reference for a preliminary ruling from the Simvoulio tis Epikratias,Reference for a preliminary ruling — Directives 85/337/EEC; 92/43/EEC; 2000/60/EC and 2001/42/EC — Community action in the field of water policy — Diversion of the course of a river — Meaning of the time limit for production of river basin management plans,Case C‑43/10,ECLI identifier: ECLI:EU:C:2012:560,25/01/2010,11/09/2012,Greece,Bay Larsen,Kokott,SESO
62010CJ0522,Judgment of the Court (Third Chamber); 19 July 2012,Third Chamber,Doris Reichel-Albert v Deutsche Rentenversicherung Nordbayern,Reference for a preliminary ruling from the Sozialgericht Würzburg,Social security for migrant workers – Regulation (EC) No 987/2009 – Article 44(2) – Examination of entitlement to old-age pension – Taking into account of child-raising periods completed in another Member State – Applicability – Article 21 TFEU – Free movement of citizens,Case C-522/10,ECLI identifier: ECLI:EU:C:2012:475,09/11/2010,19/07/2012,Germany,Šváby,Jääskinen,SESO
